campaign_start_date,description,employer_logo,required_work_experience_months,salary_max_currency,salary_min_currency,title,orig_idx,campaign_start_date_year,campaign_start_date_month,campaign_start_date_day,campaign_duration,desc_length,country_code_FI,country_code_GH,country_code_KE,country_code_NG,country_code_UG,country_code_nan,job_level_Entry-Level,job_level_Mid-Level,job_level_Senior,job_level_nan,listing_type_external,listing_type_internal,listing_type_nan,contract_type_Fixed term,contract_type_Permanent,contract_type_Temporary,contract_type_nan,job_type_Full Time,job_type_Part Time,job_type_nan,location_Nairobi,location_Uganda,location_Kampala,location_Trans Nzoia,location_Entebbe,location_Kisumu,location_Kenya,location_Kakuma,location_Nakuru,location_Kakamega,location_Mombasa,location_Machakos,location_Kisii,location_Nigeria,location_Eldoret,location_other,employer_County Government of Trans Nzoia,employer_Insurance Regulatory Authority of Uganda (IRA) ,employer_Petroleum Authority of Uganda,employer_Summit Recruitment & Search,employer_Ministry of Local Government (Uganda),employer_Lake Victoria Fisheries Organization,employer_Mogo Finance Kenya Limited ,employer_Jumia Uganda,employer_National Building Review Board,employer_Sobetra Construction And Engineering Company,employer_Movit Products Limited,employer_VSO Uganda,employer_other,aow_sales,aow_ marketing,aow_ promotion,aow_accounting,aow_ finance,aow_ banking,aow_ insurance,aow_medical
2020-08-18,"Person Specifications:Master’s degree in Architecture, Civil/Structural Engineering, Electrical Engineering or Quantity Surveying or any other management related discipline from a recognized University.Hons Bachelor’s degree in Architecture, Civil/Structural Engineering, Electrical Engineering or Mechanical Engineering or Quantity Surveying from a recognized University.REGISTRATION with a professional body and possession of a VALID practising license is a MUST.At least TEN (10) years’ relevant working experience, SEVEN of which should have been in a reputable, busy and organized institution.Demonstrated experience in working in a leadership role in an organization/business unit/project with diverse professionals.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,120,kes,kes,Manager Compliance,18,2020,8,18,28,722,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,"The job holder shall be accountable for guiding the Bank’s credit policies and procedures and directly supervise the administration of credit activities in line with approved policies and guidelinesEducation &amp; Training• A Business degree in Accounting, Commerce, Business Administration, Economics, Statistics or any relevant field.• Possession of a Certified banking qualification or master's degree in a relevant field would be an added advantage.• Relevant Practical training in Credit in the financial services sector",https://www.fuzu.com/assets/industries-icons/black-pngs/banking_microfinance.svg.png,120,kes,kes,Chief Credit Officer,19,2020,8,18,3,525,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
2020-08-18,"Job PurposeThe job holder shall be accountable for guiding the Bank’s human resource strategy and guiding the implementation of HR policies, practices, and procedures as well as oversight of office administrative &amp; logistical activities.Education &amp; Training• A first degree in human resources, administration, management or any degree in humanities or business-related studies• Postgraduate qualifications in Human Resources Management or Management would be an added advantage.• Professional certification in HR practice e.g CIPD, SHRM would be an added advantage.",https://www.fuzu.com/assets/industries-icons/black-pngs/banking_microfinance.svg.png,60,kes,kes,Chief Human Resource & Administration Officer (CHR&AO),20,2020,8,18,3,573,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-18,"About PONEA Ponea Health is a Dutch-based global focused mature startup founded by experienced global entrepreneurs and is focused on the delivery of on-demand healthcare, real-time price discovery, building trust among healthcare players, improving service delivery and democratising of healthcare in Africa while enabling patients to have control of their health. We are leveraging on platform economies, fin-tech and emerging technologies like to achieve this transformation. Our focus market includes emerging countries in Africa and South America with over a 10% middle class, mature SME’s, good adoption of Internet and Mobile and a fragmented Health Market Place. Kenya is our first test and launch market. Our contribution to Africa and other emerging markets that suffer from a highly fragmented, inefficient &amp; inadequate private healthcare sector is to leverage the technology to drive access and lower costs to citizens living in urban areas. The Ponea’s ecosystem vision to grow in emerging markets provide unique competitive advantages from lower healthcare costs, convenience, discretion, trust and efficiency to all healthcare players and patients. Ponea Health first test and launch market will be in Kenya followed by South Africa and then onwards to selected markets in Africa &amp; Latin America.Value AdditionPonea targets to consolidate 70% of private healthcare providers online to provide greater choice and access for patients, and more cost-efficient operations for providers from the marketplace enablers. We enable expansion of private healthcare through enhanced distribution of medical services thus creating jobs and driving full employment for medical providers through.— Digitised Appointment Booking— Revenue Enhancement— Enabling Entrepreneurship in the Health eco-system— Automating Doctor Practice— Increasing Patient Traffic— Digitising Referral Network— Price Transparency— Virtual Payments— Automated Billing— Geolocation— Promoting Accreditation— Patient-Controlled Centralised Medical Records Sharing &amp; Archiving— Analytics— Aggregating private laboratories, diagnostics facilities, pharmacies — Insurance origination — Health Loan Origination Our DNAThe Ponea OathWhat are we made of - HEART What moves - HIGHER PURPOSE Why do we come to work - IMPACT. And this gives us the passion and bandwidth to have the vision to transform healthcare in Africa &amp; Emerging MarketsThe Ponea Spirit We are a disruptive mature start-up daring to transform digital healthcare in developing markets. We look for people who challenge orthodoxies and who, when others are deliberating why it can not be done, they say, why not and why not now?Let’s do it!Our Culture - What we live byAt Ponea Health, we are cultivating a culture that supports internal collaboration, responsibility, accountability and strong team bonds, committed to inclusion, diversity and equity. We shun mediocrity, office politics and all manner of petty pedestrian nonsense. We look for people who challenge orthodoxies and who, when others are deliberating why it cannot be done, they say, why not and why not now? Let’s do it!Our PurposeTo create a transformational force in healthcare by creating direct interfaces between technology and humankind.Our Vision - Where we want to goTo become Africa’s first digital healthcare unicorn &amp; expand access across the care continuum, in emerging markets.Our Ethics - The simple principles we adhere to 1. Authenticity - Be you, no B.S. 2. Forthrightness - Be forthright&amp; responsive3. Diligence - Be dedicated to the cause 4. Fairness - Fairness, Respect, Equality 5. Confidentiality - Privacy of sensitive data &amp; information 6. Transparency - Be truthful, if you know you knowApplication ProcessStep 1 Go to www.ponea.com/JobsStep 2 Click on the position that you seek to apply and you will be directed to our job hosting partner site www.fuzu.comStep 3 Create an account in Fuzu and follow the instructionsPost SubmissionStep 1: Review of the submitted Video's and then shortlisting of the candidates that make the cut.Step 2: The shortlisted candidates will be contacted for a virtual interview.Step 3: Final candidates will have a face to face session with our Founder &amp; relevant sector Board Member.Step 4: Offer of offer well be sent or regret letter.Step 5: Contract signing.Successful applicants will be expected to be available immediately for their roles.Job SummaryThe Ponea Concierge will be based at the doctor's premises and he/she will act as the first point of contact between for all patients using the Ponea Platform. They will providing a range of services for patients, visitors and support the doctor in managing appointments coming through the Ponea Platform.Serves patients by greeting and helping them; scheduling appointments; maintaining records and accounts, answering all inbound calls and outside referrals.Position Level : Junior LevelOrganizational Relationship: Functional reporting to the Team Lead B2BCompensation: Kshs 30,000 per Monthly based pay  Payment Model: Monthly pay with a 208+ hours/month work schedule. Extra hours over 208 Hours billable at an agreed rate per hour.            Special Attributes: Attention to detail, persistent and highly disciplined.Weekly Work Structure:  6 days/week office desk-based work.Qualifications – Training, Development and Immersion leadCollege certificate or University degree is a standard prerequisite and additional professional qualification and added advantage or can be substituted with significant hands-on experience in customer service, secretarial or any extreme customer-facing environment.1-2 years of experience working in a similar roleExcellent verbal and written communication skillsDemonstrate exemplary customer care skillReliability, self-motivation, attention to detail, flexibility.Excellent time management skillsBackground in the hospitality industry is an added advantage.",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/ef06f42d-27af-40b6-9477-8a884120c86b.png,60,kes,kes,Ponea Concierge,21,2020,8,18,27,5944,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-18,"Job PurposeTo provide independent assurance to the Board of Directors on the quality and effectiveness of the Bank’s internal controls, risk management and governance policies, frameworks, systems and processes, and their application.Education &amp; Training• Must hold a relevant undergraduate degree e.g in Commerce, Accounting, Business Administration etc• Must be a Certified Member of the CPA-Uganda and a member of the Institute of Internal Auditors (IIA-Uganda)• Relevant practical training in Audit &amp; Compliance, Risk Management in the financial services sector is desired.• A master's degree in a relevant field and or certification as a Certified Internal Auditor (CIA) would be an added advantage",https://www.fuzu.com/assets/industries-icons/black-pngs/banking_microfinance.svg.png,120,kes,kes,Chief Internal Auditor,22,2020,8,18,3,711,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
2020-08-18,"Job PurposeThe job holder shall be accountable for providing legal and governance guidance on all transactions and engagements both internal and external and ensuring that all legal &amp; Compliance risks with respect to the Bank’s transactions are well understood and mitigated.Education &amp; Training• University Law Degree• Post Graduate Diploma in Legal Practice• Demonstrated knowledge and practice in banking, finance and company law• A Masters’ Degree in a relevant field (Law, Business Administration) or ICSA qualification is an added advantage",https://www.fuzu.com/assets/industries-icons/black-pngs/banking_microfinance.svg.png,36,kes,kes,Chief Legal Officer & Company Secretary,23,2020,8,18,3,554,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-18,"The purpose of this job is to develop and implement frameworks for monitoring compliance of all departments with laid down internal policies and procedures as well as the Financial Intelligence Authority and other Legal and Statutory Requirements.Education &amp; Training• Master’s Degree in the relevant field is a plus• Bachelor's degree in Commerce, Business Administration, Statistics or Economics (preferably with a bias in Audit, Risk and Compliance)• Possession of diploma in Law or professional qualification in accounting, compliance, auditing or related fields is an added advantage.",https://www.fuzu.com/assets/industries-icons/black-pngs/banking_microfinance.svg.png,84,kes,kes,Head of Compliance,24,2020,8,18,3,593,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-18,"the head of operations will oversee all back-office operations relating to central operations, channels operations, trade services operations, cash &amp; treasury operations, and all payments processesEducation &amp; Training• A Business degree in finance, Commerce, Business Administration, Economics, Statistics, management or any relevant field.• Possession of a Certified banking qualification or master's degree in a relevant field would be an added advantage.• Relevant Practical training in banking operations.",https://www.fuzu.com/assets/industries-icons/black-pngs/banking_microfinance.svg.png,84,kes,kes,Head of Operations,25,2020,8,18,3,517,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-18,"The purpose of this job is to develop and oversee the implementation of the Bank’s risk management frameworks. They will be responsible for guiding processes for risk identification, risk profiling, risk management, and mitigation in line with agreed internal and regulatory guidelines.Education &amp; Training• A Business degree in Risk, Finance, Commerce, Business Administration, Economics, Statistics, management, or any relevant field.• Possession of a Certified banking qualification or master's degree in a relevant field would be an added advantage.• Relevant Practical training in Risk in the financial services sector",https://www.fuzu.com/assets/industries-icons/black-pngs/banking_microfinance.svg.png,84,kes,kes,Head of Risk,26,2020,8,18,3,627,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0
2020-08-18,"Project Brief:The Western Indian Ocean (WIO) is not only a biodiversity hotspot, but it is also crucial to thefood security and development of the Eastern African and adjacent Island coastal states; some 60 million people are directly or indirectly dependent on fishing, tourism, and oil and gas production. However, with increasing globalisation and a rapidly growing population in the region, demand for resources is rising dramatically. The unsustainable exploitation of natural resources, urbanisation and industrialisation are a threat to the region’s vital natural coastal andmarine resources. The effects of climate change – particularly acidification of the ocean - further contributes to the decline in marine and coastal biodiversity. Since 1985, the Nairobi Convention (NC) was established as the legal framework and coordinating mechanism for regional marine protection under the aegis of the United Nations’ Regional Seas Programme (UNEP) and UNEP hosts the NC Secretariat in Nairobi. Although the contracting parties demonstrate the political will to achieve the NC goals, guaranteeing the protection and responsible use of fragile ecosystems remains a significant challenge.Effective collaboration between the relevant actors is critical to foster the necessary collective leadership for sustainable change, and this includes the full engagement of the private sector for a “blue economy”.In April 2020 the Federal Ministry for Economic Cooperation and Development (BMZ) commissioned GIZ to implement the three-year programme in partnership with the Nairobi Convention Secretariat: Western Indian Ocean Governance Initiative (WIOGI). WIOGI’s overarching objective is that regional and national actors work together more effectively to protect and make sustainable use of marine and coastal diversity in the Western Indian Ocean.The project is designed to be participative, as well as conflict and gender-sensitive. It involves actors from different fields and is geared to regional needs. Its focuses on the following, closely related fields of action:1.Fostering political dialogue to develop strategies for regional ocean governance 2. Enhancing the involvement of the private sector in regional ocean governance processes3. Developing an exemplary multi-stakeholder partnership to improve integrated coastal zone management (in Mozambique pilot country)The project is closely aligned with the objectives, current priorities and work programme of the NC Secretariat. This will result in maximum synergies with projects which are already being implemented in the region.",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/badb1452-5bef-48f8-968a-97a30342a810.jpg,120,kes,kes,"Senior Advisor-Oceans Governance, Regional Programme Western Indian Ocean Governance Initiative (WIOGI)",27,2020,8,18,14,2586,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-18,"Project Brief:The Western Indian Ocean (WIO) is not only a biodiversity hotspot, but it is also crucial to the food security and development of the Eastern African and adjacent Island coastal states; some 60 million people are directly or indirectly dependent on fishing, tourism, and oil and gas production. However, with increasing globalisation and a rapidly growing population in the region, demand for resources is rising dramatically. The unsustainable exploitation of natural resources, urbanisation and industrialisation are a threat to the region’s vital natural coastal and marine resources. The effects of climate change – particularly acidification of the ocean - further contributes to the decline in marine and coastal biodiversity. Since 1985, the Nairobi Convention (NC) was established  as the legal framework and coordinating mechanism for regional marine protection under the aegis of the United Nations’ Regional Seas Programme (UNEP) and UNEP hosts the NC Secretariat in Nairobi. Although the contracting parties demonstrate the political will to achieve the NC goals, guaranteeing the protection and responsible use of fragile ecosystems remains a significant challenge. Effective collaboration between the relevant actors is critical to foster the necessary collective leadership for sustainable change, and this includes the full engagement of the private sector for a “blue economy”.In April 2020 the Federal Ministry for Economic Cooperation and Development (BMZ) commissioned GIZ to implement the three-year programme in partnership with the Nairobi Convention Secretariat: Western Indian Ocean Governance Initiative (WIOGI). WIOGI’s overarching objective is that regional and national actors work together more effectively to protect and make sustainable use of marine and coastal diversity in the Western Indian Ocean.The project is designed to be participative, as well as conflict and gender-sensitive. It involves actors from different fields and is geared to regional needs. Its focuses on the following, closely related fields of action:1. Fostering political dialogue to develop strategies for regional ocean governance 2. Enhancing the involvement of the private sector in regional ocean governance processes3.Developing an exemplary multi-stakeholder partnership to improve integrated coastal zone management (in Mozambique pilot country)The project is closely aligned with the objectives, current priorities and work programme of the NC Secretariat. This will result in maximum synergies with projects which are already being implemented in the region.",https://s3.amazonaws.com/fuzu.com-carrierwave/employers/badb1452-5bef-48f8-968a-97a30342a810.jpg,60,kes,kes,"Programme Officer - Regional Programme, Western Indian Ocean Governance Initiative (WIOGI)",28,2020,8,18,14,2590,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-08-18,"Reference Number:  MPGDSC/01/20/21Job application procedureApplications to be submitted in triplicate on PSC form 3 (revised 2008) to the Secretary DSC Mpigi, P.O. Box 172 Mpigi to be received not later than 07/9/2020.The application forms are obtainable from the Public Service Commission or District Service Commission countrywide.Serving Officers must route their applications through their Heads of Departments/institutions who should be informed of the closing date to avoid delay.Certified Photocopies of all academic qualifications &amp; certificates, National Identity Card, CV, 3recent passport size photographs and any other relevant documents must be attached. Job specifications and Descriptions 2011 for the Jobs advertised are obtained from Mpigi District Website www.mpigi.go.ug, District Service Commission Notice board, Ministry of Public Service Website: www.publicservice.go and email: psmps@publicservice.co.ugand all District Service Commission Offices countrywide.Secretary/PHRODistrict Service Commission – MpigiJob Purpose:To manage and coordinate the effective, efficient, and affordable delivery of quality of health services in the District.",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,120,kes,kes,District Health Officer-Mpigi District,29,2020,8,18,20,1168,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-18,"Reference Number:  MPGDSC/02/20/21Job application procedureApplications to be submitted in triplicate on PSC form 3 (revised 2008) to the Secretary DSC Mpigi, P.O. Box 172 Mpigi to be received not later than 07/9/2020.The application forms are obtainable from the Public Service Commission or District Service Commission countrywide.Serving Officers must route their applications through their Heads of Departments/institutions who should be informed of the closing date to avoid delay.Certified Photocopies of all academic qualifications &amp; certificates, National Identity Card, CV, 3recent passport size photographs and any other relevant documents must be attached. Job specifications and Descriptions 2011 for the Jobs advertised are obtained from Mpigi District Website www.mpigi.go.ug, District Service Commission Notice board, Ministry of Public Service Website: www.publicservice.go and email: psmps@publicservice.co.ugand all District Service Commission Offices countrywide.Secretary/PHRODistrict Service Commission – MpigiJob purpose:To diagnose, treat and manage patients in the Health Unit. Qualifications:• Must have a Diploma in Clinical Medicine and Community Health or its equivalent from recognized Institution • Must be registered and licensed with the Allied Health Professionals Council. ",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,24,kes,kes,Senior Medical Officer-Mpigi District,30,2020,8,18,20,1311,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-18,"Reference Number:  MPGDSC/03/20/21Job application procedureApplications to be submitted in triplicate on PSC form 3 (revised 2008) to the Secretary DSC Mpigi, P.O. Box 172 Mpigi to be received not later than 07/9/2020.The application forms are obtainable from the Public Service Commission or District Service Commission countrywide.Serving Officers must route their applications through their Heads of Departments/institutions who should be informed of the closing date to avoid delay.Certified Photocopies of all academic qualifications &amp; certificates, National Identity Card, CV, 3recent passport size photographs and any other relevant documents must be attached. Job specifications and Descriptions 2011 for the Jobs advertised are obtained from Mpigi District Website www.mpigi.go.ug, District Service Commission Notice board, Ministry of Public Service Website: www.publicservice.go and email: psmps@publicservice.co.ugand all District Service Commission Offices countrywide.Secretary/PHRODistrict Service Commission – MpigiJob purpose:To diagnose, treat and manage patients in the Health Unit. Qualifications:• Must have a Diploma in Clinical Medicine and Community Health or its equivalent from recognized Institution • Must be registered and licensed with the Allied Health Professionals Council. ",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,24,kes,kes,Medical Officer - Mpigi District,31,2020,8,18,20,1311,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2020-08-18,"Reference Number:  MPGDSC/04/20/21Job application procedureApplications to be submitted in triplicate on PSC form 3 (revised 2008) to the Secretary DSC Mpigi, P.O. Box 172 Mpigi to be received not later than 07/9/2020.The application forms are obtainable from the Public Service Commission or District Service Commission countrywide.Serving Officers must route their applications through their Heads of Departments/institutions who should be informed of the closing date to avoid delay.Certified Photocopies of all academic qualifications &amp; certificates, National Identity Card, CV, 3recent passport size photographs and any other relevant documents must be attached. Job specifications and Descriptions 2011 for the Jobs advertised are obtained from Mpigi District Website www.mpigi.go.ug, District Service Commission Notice board, Ministry of Public Service Website: www.publicservice.go and email: psmps@publicservice.co.ugand all District Service Commission Offices countrywide.Secretary/PHRODistrict Service Commission – MpigiJob purpose:To inspect and support the enforcement of educational standards. Qualifications:Should hold an Honors Bachelors Degree with Education from a recognized university or institution.  ",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,60,kes,kes,Inspector of Schools -Mpigi District,32,2020,8,18,20,1227,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,"Reference Number:  MPGDSC/06/20/21Job application procedureApplications to be submitted in triplicate on PSC form 3 (revised 2008) to the Secretary DSC Mpigi, P.O. Box 172 Mpigi to be received not later than 07/9/2020.The application forms are obtainable from the Public Service Commission or District Service Commission countrywide.Serving Officers must route their applications through their Heads of Departments/institutions who should be informed of the closing date to avoid delay.Certified Photocopies of all academic qualifications &amp; certificates, National Identity Card, CV, 3recent passport size photographs and any other relevant documents must be attached. Job specifications and Descriptions 2011 for the Jobs advertised are obtained from Mpigi District Website www.mpigi.go.ug, District Service Commission Notice board, Ministry of Public Service Website: www.publicservice.go and email: psmps@publicservice.co.ugand all District Service Commission Offices countrywide.Secretary/PHRODistrict Service Commission – MpigiJob purpose:To administer anesthesia and manage patients in the theatre Qualification • Must have a Diploma in Clinical Medicine, Nursing or Midwifery with a Diploma in Anesthesia from a recognized Institution. • Must be registered with the Allied Health Professionals Council.  ",https://www.fuzu.com/assets/industries-icons/black-pngs/governmental.svg.png,12,kes,kes,Assistant Anesthetic Officer-Mpigi District,33,2020,8,18,20,1314,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
